,Unnamed: 0,brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,data_year,mileage,Drivetrain,MPG
3330,3330,Ford,Transit-250 Base,2020,53000.0,Gasoline,A/T,White,Black,True,Yes,38500,2023,,,
3331,3331,Lexus,ES 250 Base,2021,17570.0,Gasoline,Automatic,Emin White,Black,False,No,39998,2023,,,
3332,3332,RAM,1500 Rebel,2020,63875.0,Hybrid,8-Speed A/T,Gray,Black,True,Yes,41900,2023,,,
3333,3333,Ford,Maverick XL,2023,12500.0,Hybrid,A/T,Silver,Black,False,Yes,29999,2023,,,
3334,3334,BMW,Z3 3.0i Roadster,2001,103990.0,Gasoline,5-Speed M/T,Black,Beige,False,Yes,10500,2023,,,
3335,3335,Chevrolet,Camaro 1SS,2022,7000.0,Gasoline,6-Speed M/T,Blue,Black,False,Yes,50000,2023,,,
3336,3336,Chevrolet,Corvette Stingray w/3LT,2023,9000.0,Gasoline,8-Speed A/T,Blue,Black,False,Yes,92000,2023,,,
3337,3337,Pontiac,Solstice GXP,2007,7800.0,Gasoline,5-Speed A/T,Silver,Black,False,Yes,19000,2023,,,
3338,3338,Cadillac,XTS Luxury,2017,69289.0,Gasoline,6-Speed A/T,Gray,Black,True,Yes,20997,2023,,,
3339,3339,Toyota,Highlander Limited,2011,106000.0,Gasoline,5-Speed A/T,White,Gray,True,Yes,16600,2023,,,
3340,3340,Lincoln,Navigator Reserve,2020,68000.0,Gasoline,10-Speed A/T,Black,Gray,True,Yes,55999,2023,,,
3341,3341,Toyota,Highlander Hybrid Limited Platinum,2019,13828.0,Hybrid,CVT Transmission,Blue,Black,False,Yes,43000,2023,,,
3342,3342,Audi,A3 2.0T Tech Premium,2018,39600.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,False,Yes,26999,2023,,,
3343,3343,Jeep,Wrangler SE,2003,92000.0,Gasoline,M/T,Gold,Black,False,Yes,12500,2023,,,
3344,3344,Toyota,Tacoma SR,2022,5020.0,Gasoline,A/T,Black,Gray,False,Yes,36500,2023,,,
3345,3345,Chevrolet,Trailblazer SS,2007,107800.0,Gasoline,A/T,Black,Black,True,Yes,15000,2023,,,
3346,3346,Audi,A5 2.0T Premium Plus,2019,23827.0,Gasoline,7-Speed A/T,Gray,Black,False,Yes,34995,2023,,,
3347,3347,Audi,A6 55 Premium,2020,25300.0,Hybrid,7-Speed A/T,White,Beige,False,Yes,39900,2023,,,
3348,3348,Mercedes-Benz,Sprinter 2500,2016,399000.0,Diesel,5-Speed A/T,Silver,–,True,Yes,24500,2023,,,
3349,3349,Porsche,911 Carrera,2005,46200.0,Gasoline,6-Speed M/T,Silver,Black,False,Yes,49999,2023,,,
3350,3350,Chevrolet,Corvette Stingray w/2LT,2022,3158.0,Gasoline,8-Speed A/T,Red,Red,False,Yes,85989,2023,,,
3351,3351,GMC,Acadia SLE,2021,26000.0,Gasoline,A/T,White,Black,False,Yes,30900,2023,,,
3352,3352,Porsche,911 Carrera,2020,12758.0,Gasoline,8-Speed A/T,Silver,Black,False,Yes,107900,2023,,,
3353,3353,Chevrolet,Corvette Base,2007,123500.0,Gasoline,Transmission w/Dual Shift Mode,Red,Beige,True,Yes,27000,2023,,,
3354,3354,Ford,Mustang GT Premium,2018,26840.0,Gasoline,6-Speed M/T,White,Black,False,Yes,42500,2023,,,
3355,3355,Ford,Edge SEL,2021,17836.0,Gasoline,8-Speed Automatic,Silver,Ebony,False,Yes,31933,2023,,,
3356,3356,Cadillac,Escalade Luxury,2012,114500.0,E85 Flex Fuel,A/T,Black,Black,False,Yes,16100,2023,,,
3357,3357,Chevrolet,Corvette Stingray w/3LT,2022,5400.0,Gasoline,8-Speed A/T,White,Black,False,Yes,89900,2023,,,
3358,3358,Toyota,Corolla LE,2016,17500.0,Gasoline,A/T,Red,Gray,False,Yes,15100,2023,,,
3359,3359,Chevrolet,Express 2500 Work Van,2017,56000.0,Gasoline,A/T,Blue,–,False,Yes,44600,2023,,,
3360,3360,Chevrolet,Trax LS,2020,20800.0,Gasoline,6-Speed A/T,Black,Beige,False,Yes,19000,2023,,,
3361,3361,Volkswagen,Golf Auto TSI S,2015,107543.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,13200,2023,,,
3362,3362,Nissan,Pathfinder Silver,2012,206000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,5000,2023,,,
3363,3363,Ford,F-150 Platinum,2018,37100.0,E85 Flex Fuel,10-Speed A/T,Black,Black,False,Yes,46000,2023,,,
3364,3364,Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813.0,Gasoline,8-Speed A/T,Silver,Beige,False,Yes,51900,2023,,,
3365,3365,Kia,Sportage LX,2010,208321.0,Gasoline,A/T,White,Beige,False,Yes,3500,2023,,,
3366,3366,Lexus,LS 460 Base,2012,200000.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,True,Yes,9995,2023,,,
3367,3367,MINI,Cooper S Base,2012,66000.0,Gasoline,6-Speed A/T,White,Black,False,Yes,10999,2023,,,
3368,3368,Bentley,Bentayga Activity Edition,2018,41000.0,Gasoline,8-Speed A/T,Gray,Gray,False,Yes,113000,2023,,,
3369,3369,Volvo,XC60 T6 Inscription,2019,20623.0,Gasoline,A/T,Silver,Black,False,Yes,36800,2023,,,
3370,3370,Ford,Explorer Limited,2018,86000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,26900,2023,,,
3371,3371,Porsche,Cayenne Turbo GT,2022,1766.0,Gasoline,Automatic,Custom Color,Black,False,No,209995,2023,,,
3372,3372,Mercedes-Benz,G-Class G 550 4MATIC,2016,51354.0,Gasoline,7-Speed A/T,Blue,Black,False,Yes,73000,2023,,,
3373,3373,Jeep,Wrangler Unlimited Rubicon 392,2021,38000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,False,Yes,72980,2023,,,
3374,3374,Toyota,Avalon Hybrid XLE Premium,2015,161000.0,Hybrid,CVT Transmission,Blue,Gray,False,Yes,11500,2023,,,
3375,3375,Nissan,Juke SL,2012,74750.0,Gasoline,CVT Transmission,Black,Black,False,Yes,12500,2023,,,
3376,3376,Porsche,911 Carrera 4,2013,67522.0,Gasoline,7-Speed A/T,Gray,Black,True,Yes,59500,2023,,,
3377,3377,MINI,Cooper S Base,2012,152000.0,Gasoline,6-Speed A/T,White,Black,False,Yes,9000,2023,,,
3378,3378,Subaru,Ascent Touring 7-Passenger,2019,71273.0,Gasoline,CVT Transmission,Black,Brown,False,Yes,23900,2023,,,
3379,3379,Subaru,WRX STI Base,2017,37800.0,Gasoline,6-Speed M/T,Blue,Black,False,Yes,32500,2023,,,
3380,3380,Land,Rover Range Rover Sport HSE,2019,42000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,False,Yes,48990,2023,,,
3381,3381,Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101.0,Plug-In Hybrid,6-Speed A/T,White,–,False,Yes,44990,2023,,,
3382,3382,Chevrolet,Corvette Stingray w/2LT,2022,7900.0,Gasoline,8-Speed A/T,White,Red,False,Yes,92500,2023,,,
3383,3383,Tesla,Model 3 Performance,2020,45468.0,No,1-Speed A/T,Silver,White,False,Yes,45999,2023,,,
3384,3384,Nissan,Armada SV,2017,187141.0,Gasoline,A/T,Black,Black,False,Yes,16995,2023,,,
3385,3385,Porsche,Cayenne Turbo S,2014,99100.0,Gasoline,8-Speed A/T,White,Black,False,Yes,32000,2023,,,
3386,3386,Subaru,Outback Touring XT,2021,33500.0,Gasoline,CVT Transmission,Blue,Brown,False,Yes,34000,2023,,,
3387,3387,Acura,RLX Advance Package,2016,102665.0,Gasoline,6-Speed A/T,Black,Black,False,Yes,15450,2023,,,
3388,3388,Ford,Mustang GT,2001,52675.0,Gasoline,5-Speed M/T,Black,Black,False,Yes,16995,2023,,,
3389,3389,BMW,330 i xDrive,2017,59203.0,Gasoline,A/T,White,–,False,Yes,23000,2023,,,
3390,3390,Mercedes-Benz,SL-Class SL550 Roadster,2009,60100.0,Gasoline,7-Speed A/T,Black,Black,False,Yes,27000,2023,,,
3391,3391,Audi,SQ8 4.0T Premium Plus,2021,43238.0,Gasoline,Transmission w/Dual Shift Mode,Black,Red,False,Yes,76400,2023,,,
3392,3392,MINI,Cooper S Base,2007,118000.0,Gasoline,A/T,Beige,Black,False,Yes,3600,2023,,,
3393,3393,Ford,Mustang EcoBoost,2021,17300.0,Gasoline,10-Speed A/T,Yellow,Black,False,Yes,31000,2023,,,
3394,3394,Audi,RS 7 4.0T Prestige,2016,64800.0,Gasoline,8-Speed A/T,White,Brown,False,Yes,50000,2023,,,
3395,3395,Mercedes-Benz,GLC 300 GLC 300,2022,1408.0,Gasoline,Automatic,Lunar Blue Metallic,–,False,No,46798,2023,,,
3396,3396,Volkswagen,Touareg TDI Lux,2015,15167.0,Diesel,8-Speed A/T,Gold,Black,False,Yes,35000,2023,,,
3397,3397,Porsche,Cayenne GTS,2016,64600.0,Gasoline,8-Speed A/T,White,Red,False,Yes,41000,2023,,,
3398,3398,Jeep,Grand Wagoneer Series III,2022,31112.0,Gasoline,8-Speed A/T,Black,Black,False,Yes,83000,2023,,,
3399,3399,Tesla,Model X 100D,2018,23250.0,No,1-Speed A/T,Gray,White,False,Yes,57000,2023,,,
3400,3400,MINI,Cooper S Base,2011,63500.0,Gasoline,6-Speed M/T,Silver,Black,False,Yes,10500,2023,,,
3401,3401,RAM,1500 Laramie,2022,13464.0,Gasoline,8-Speed Automatic,Diamond Black,Black,False,No,46999,2023,,,
3402,3402,Chevrolet,Camaro Base,2001,64776.0,Gasoline,A/T,Black,Gray,False,Yes,7500,2023,,,
3403,3403,Jeep,Cherokee X,2022,9601.0,Gasoline,Automatic,Sting Gray Clearcoat,Black,False,No,33498,2023,,,
3404,3404,BMW,ALPINA B7 xDrive,2013,135000.0,Gasoline,A/T,Black,Black,True,Yes,14000,2023,,,
3405,3405,Volvo,XC90 3.2 Premier Plus,2013,208864.0,Gasoline,6-Speed A/T,White,Beige,True,Yes,7500,2023,,,
3406,3406,INFINITI,Q50 3.0T Premium,2016,49872.0,Gasoline,7-Speed A/T,Gray,Black,True,Yes,21500,2023,,,
3407,3407,MINI,Cooper Base,2009,90367.0,Gasoline,6-Speed M/T,Red,Black,False,Yes,9250,2023,,,
3408,3408,Porsche,911 Carrera 4S,2014,36670.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,False,Yes,82499,2023,,,
3409,3409,Jeep,Grand Wagoneer Base,2023,3752.0,Gasoline,8-Speed Automatic,Ember Pearlcoat,Global Black,False,Yes,84620,2023,,,
3410,3410,Lexus,RX 350 Base,2021,30761.0,Gasoline,8-Speed Automatic,Eminent White Pearl,Black,False,No,44950,2023,,,
3411,3411,RAM,1500 Laramie,2022,13438.0,Gasoline,8-Speed Automatic,Diamond Black,Black,False,No,46599,2023,,,
3412,3412,Jeep,Gladiator Overland,2020,9100.0,Gasoline,8-Speed A/T,Red,Black,False,Yes,49895,2023,,,
3413,3413,Chrysler,200 Limited,2017,100600.0,–,A/T,Black,Black,False,Yes,10000,2023,,,
3414,3414,Ford,Fusion Hybrid Base,2011,223824.0,Hybrid,A/T,White,Brown,True,Yes,4500,2023,,,
3415,3415,Audi,A6 2.0T Premium Plus,2016,96000.0,Gasoline,8-Speed A/T,Black,Black,False,Yes,21990,2023,,,
3416,3416,Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000.0,Gasoline,4-Speed A/T,Red,Gray,True,Yes,10500,2023,,,
3417,3417,Porsche,Taycan Base,2021,6900.0,No,2-Speed A/T,White,Beige,False,Yes,79999,2023,,,
3418,3418,Honda,Accord Hybrid Touring,2017,96400.0,Hybrid,CVT Transmission,White,Beige,True,Yes,18500,2023,,,
3419,3419,RAM,2500 SLT,2018,67865.0,Gasoline,6-Speed A/T,White,Gray,False,Yes,36500,2023,,,
3420,3420,Land,Rover Range Rover Sport Supercharged,2015,64300.0,E85 Flex Fuel,Transmission w/Dual Shift Mode,Blue,Black,False,Yes,44850,2023,,,
3421,3421,Chevrolet,Colorado ZR2,2018,76500.0,Gasoline,8-Speed A/T,White,Black,False,Yes,33500,2023,,,
3422,3422,GMC,Sierra 2500 Denali,2017,96343.0,Diesel,6-Speed A/T,Blue,Beige,True,Yes,53000,2023,,,
3423,3423,Subaru,Crosstrek 2.0i Limited,2018,74600.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,False,Yes,24000,2023,,,
3424,3424,Subaru,Outback 2.5i Limited,2014,157530.0,Gasoline,Automatic CVT,Twilight Blue Metallic,Black,True,Yes,9995,2023,,,
3425,3425,Tesla,Model X Plaid,2022,15000.0,No,A/T,White,White,False,Yes,95999,2023,,,
3426,3426,Jeep,Wrangler Unlimited Rubicon,2012,80000.0,Gasoline,A/T,Orange,Black,False,Yes,30000,2023,,,
3427,3427,Tesla,Model S 100D,2018,83424.0,No,1-Speed A/T,Gray,Beige,False,Yes,45000,2023,,,
3428,3428,Mercedes-Benz,C-Class C 300 4MATIC,2021,19000.0,Gasoline,A/T,Blue,Beige,False,Yes,37999,2023,,,
3429,3429,Porsche,911 Carrera S,2013,64000.0,Gasoline,7-Speed A/T,Gray,Black,True,Yes,67000,2023,,,
3430,3430,Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068.0,Gasoline,9-Speed A/T,White,Beige,False,Yes,46900,2023,,,
3431,3431,Buick,Envision Preferred,2021,20104.0,Gasoline,9-Speed Automatic,Burnished Bronze Metallic,Ebony,False,Yes,33295,2023,,,
3432,3432,Nissan,Armada Platinum,2022,8400.0,Gasoline,7-Speed A/T,Red,Beige,False,Yes,59950,2023,,,
3433,3433,Porsche,911 Turbo,2021,11938.0,Gasoline,Transmission w/Dual Shift Mode,Black,–,No,No,209000,2023,,,
3434,3434,Chevrolet,Corvette Stingray w/2LT,2021,24670.0,Gasoline,Transmission w/Dual Shift Mode,White,Brown,False,Yes,72500,2023,,,
3435,3435,Ford,Mustang Shelby GT500,2013,16478.0,Gasoline,6-Speed M/T,White,Black,False,Yes,66400,2023,,,
3436,3436,Ford,F-150 XL,2018,52500.0,E85 Flex Fuel,A/T,Gray,Gray,False,Yes,35000,2023,,,
3437,3437,Porsche,Cayenne Turbo,2004,92500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,12000,2023,,,
3438,3438,Mitsubishi,Eclipse Spyder GT,2008,62930.0,Gasoline,A/T,Gray,Black,True,Yes,10000,2023,,,
3439,3439,Lexus,GX 470 Base,2007,116600.0,Gasoline,5-Speed A/T,White,Gray,False,Yes,19975,2023,,,
3440,3440,Dodge,Dakota Big Horn/Lone Star,2010,172024.0,Gasoline,4-Speed A/T,Red,Brown,True,Yes,7500,2023,,,
3441,3441,Jeep,Wrangler Sport,2012,57237.0,Gasoline,A/T,Black,Black,False,Yes,22500,2023,,,
3442,3442,Subaru,Outback Limited,2020,44600.0,Gasoline,CVT Transmission,Silver,Gray,False,Yes,28300,2023,,,
3443,3443,Jeep,Wrangler Unlimited Rubicon,2013,181830.0,Gasoline,6-Speed M/T,Black,Black,False,Yes,21000,2023,,,
3444,3444,Subaru,Ascent Touring 7-Passenger,2021,39948.0,Gasoline,Automatic CVT,Ice Silver Metallic,Black,False,Yes,36791,2023,,,
3445,3445,Ford,F-350 XL,2017,156453.0,Diesel,6-Speed A/T,White,Beige,False,Yes,40000,2023,,,
3446,3446,Porsche,Cayenne Turbo S,2014,156193.0,Gasoline,8-Speed A/T,Silver,Black,False,Yes,36000,2023,,,
3447,3447,BMW,X1 xDrive28i,2020,27989.0,Gasoline,A/T,Gray,Black,False,Yes,29000,2023,,,
3448,3448,Toyota,4Runner Limited,2014,146700.0,Gasoline,5-Speed A/T,Blue,Black,True,Yes,24999,2023,,,
3449,3449,GMC,Yukon Denali,2019,88450.0,Gasoline,10-Speed A/T,Black,Beige,True,Yes,42900,2023,,,
3450,3450,Toyota,C-HR LE,2020,14065.0,Gasoline,Automatic CVT,Gray,Black,True,Yes,27671,2023,,,
3451,3451,Subaru,Outback Limited XT,2020,36844.0,Gasoline,Automatic CVT,Magnetite Gray Metallic,Black,True,No,30427,2023,,,
3452,3452,Chevrolet,Silverado 1500 LT Trail Boss,2020,49000.0,Gasoline,A/T,White,Black,False,Yes,44900,2023,,,
3453,3453,BMW,X5 xDrive50i,2013,58000.0,Gasoline,8-Speed A/T,White,Black,False,Yes,17900,2023,,,
3454,3454,Audi,A6 55 Prestige,2021,22800.0,Hybrid,A/T,Blue,Brown,False,Yes,52000,2023,,,
3455,3455,Subaru,Outback 2.5i Limited,2014,78007.0,Gasoline,A/T,Blue,Black,False,Yes,14750,2023,,,
3456,3456,Ford,F-250 King Ranch,2020,36500.0,Diesel,10-Speed A/T,Gray,Brown,False,Yes,69900,2023,,,
3457,3457,Honda,CR-V EX,2004,156350.0,Gasoline,A/T,Brown,Beige,True,Yes,3990,2023,,,
3458,3458,Lexus,GX 460 Luxury,2021,17710.0,Gasoline,A/T,White,Red,False,Yes,59000,2023,,,
3459,3459,Ford,Explorer XLT,2013,149000.0,Gasoline,A/T,Brown,Beige,True,Yes,7850,2023,,,
3460,3460,Subaru,Forester 2.5i Limited,2015,90000.0,Gasoline,CVT Transmission,Silver,Gray,False,Yes,16000,2023,,,
3461,3461,Ford,Bronco Wildtrak Advanced,2022,9990.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,64500,2023,,,
3462,3462,Mercedes-Benz,A-Class A 220 4MATIC,2019,28663.0,Gasoline,7-Speed Automatic with Auto-Shift,Jupiter Red,Black,False,No,29500,2023,,,
3463,3463,Lexus,NX 200t Base,2015,124250.0,Gasoline,A/T,Gray,Orange,True,Yes,17900,2023,,,
3464,3464,Ford,F-250 Lariat,2017,50780.0,Diesel,6-Speed A/T,White,Black,False,Yes,61000,2023,,,
3465,3465,Porsche,911 Carrera C4S,2006,65000.0,Gasoline,6-Speed M/T,Blue,Gray,No,No,43000,2023,,,
3466,3466,Tesla,Model 3 Long Range,2022,22457.0,No,Automatic,Midnight Silver Metallic,Black,False,No,40036,2023,,,
3467,3467,Toyota,Camry XSE,2022,19361.0,Gasoline,Automatic,Red,Black,False,No,38298,2023,,,
3468,3468,BMW,i3 94 Ah,2017,43000.0,No,1-Speed A/T,Black,–,False,Yes,16500,2023,,,
3469,3469,Ford,F-250 XL SuperCab H/D,1993,115000.0,–,A/T,Red,Gray,False,Yes,21900,2023,,,
3470,3470,Porsche,Taycan Turbo,2020,2076.0,No,Automatic,Gray,Red,False,No,115998,2023,,,
3471,3471,Porsche,911 GT3,2018,9712.0,Gasoline,7-Speed Automatic with Auto-Shift,Red,Black,False,No,188900,2023,,,
3472,3472,Mercedes-Benz,E-Class E55 AMG,2005,131000.0,Gasoline,5-Speed A/T,Gray,Black,False,Yes,16500,2023,,,
3473,3473,Toyota,Highlander XLE,2022,31000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,False,Yes,43000,2023,,,
3474,3474,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158.0,Plug-In Hybrid,8-Speed A/T,Gray,Black,False,Yes,44900,2023,,,
3475,3475,Audi,A6 3.0T Premium Plus,2016,72865.0,Gasoline,A/T,Black,Black,True,Yes,22000,2023,,,
3476,3476,Mercedes-Benz,E-Class E 350 4MATIC,2014,89563.0,Gasoline,7-Speed A/T,Blue,Black,False,Yes,18995,2023,,,
3477,3477,Nissan,Juke SL,2012,72639.0,Gasoline,CVT Transmission,Black,Black,True,Yes,15000,2023,,,
3478,3478,Mercedes-Benz,CLS-Class CLS 550,2012,79000.0,Gasoline,7-Speed A/T,Black,Black,False,Yes,19999,2023,,,
3479,3479,Audi,A3 2.0T Premium,2012,111564.0,Gasoline,6-Speed A/T,White,Black,False,Yes,11200,2023,,,
3480,3480,Lexus,GX 460 Base,2018,75000.0,Gasoline,6-Speed A/T,White,Beige,True,Yes,38095,2023,,,
3481,3481,Ford,Mustang Premium,2007,169613.0,Gasoline,A/T,Black,Black,True,Yes,5900,2023,,,
3482,3482,Honda,Pilot EX-L,2011,175000.0,Gasoline,5-Speed A/T,Black,Gray,False,Yes,9000,2023,,,
3483,3483,BMW,540 i,2017,98500.0,Gasoline,8-Speed A/T,Black,Black,False,Yes,24500,2023,,,
3484,3484,Chrysler,300 S,2012,53000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,True,Yes,13750,2023,,,
3485,3485,RAM,2500 Longhorn,2015,72200.0,Diesel,6-Speed A/T,Black,Black,False,Yes,52500,2023,,,
3486,3486,Acura,TSX Base,2005,151600.0,Gasoline,6-Speed M/T,Black,Black,False,Yes,7899,2023,,,
3487,3487,Lotus,Evora 2+2,2011,20000.0,Gasoline,6-Speed M/T,White,Red,False,Yes,51000,2023,,,
3488,3488,Chevrolet,Avalanche 1500 LT,2010,170000.0,E85 Flex Fuel,A/T,Black,Black,True,Yes,9000,2023,,,
3489,3489,Ford,F-150 XLT,2019,69800.0,E85 Flex Fuel,10-Speed A/T,Silver,Gray,False,Yes,34600,2023,,,
3490,3490,Toyota,Tundra SR5,2020,26300.0,Gasoline,6-Speed A/T,Gray,Gray,True,Yes,46199,2023,,,
3491,3491,Honda,Fit Sport,2007,156111.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,True,Yes,5200,2023,,,
3492,3492,Chevrolet,Silverado 2500 LTZ,2016,172600.0,Diesel,A/T,Red,Black,True,Yes,32500,2023,,,
3493,3493,Honda,Accord Crosstour EX-L,2010,145000.0,Gasoline,A/T,Green,Black,False,Yes,9000,2023,,,
3494,3494,Ford,F-250 XLT Super Duty,2001,64309.0,Gasoline,A/T,White,Gray,False,Yes,7500,2023,,,
3495,3495,RAM,1500 TRX,2021,15183.0,Gasoline,8-Speed A/T,Black,Black,False,Yes,90000,2023,,,
3496,3496,Buick,Envision Essence,2020,28548.0,Gasoline,6-Speed Automatic,Ebony Twilight Metallic,Ebony,False,No,32063,2023,,,
3497,3497,Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,14000.0,Gasoline,8-Speed A/T,Gray,Black,False,Yes,46900,2023,,,
3498,3498,Mercedes-Benz,CLS 450 Base,2019,67000.0,Hybrid,Transmission w/Dual Shift Mode,Yellow,Black,False,Yes,44500,2023,,,
3499,3499,Jeep,Wrangler Unlimited Sport,2017,84786.0,Gasoline,5-Speed A/T,Gray,Black,False,Yes,23500,2023,,,
3500,3500,Mercedes-Benz,S-Class S 63 AMG,2008,93000.0,Gasoline,A/T,Black,Black,False,Yes,17800,2023,,,
3501,3501,Hyundai,Genesis Coupe 3.8 Track,2010,127500.0,Gasoline,6-Speed M/T,Blue,Black,True,Yes,6000,2023,,,
3502,3502,Ford,Mustang Mach-E GT,2022,8000.0,No,1-Speed A/T,Blue,Black,False,Yes,60999,2023,,,
3503,3503,GMC,Canyon Elevation Standard,2022,16500.0,Gasoline,8-Speed A/T,Gray,Gray,False,Yes,32900,2023,,,
3504,3504,Jaguar,XK Base,2013,55700.0,Gasoline,6-Speed A/T,Black,Black,False,Yes,27200,2023,,,
3505,3505,Ford,F-250 LARIAT,2021,42245.0,Diesel,Automatic,Agate Black Metallic,Black,False,No,76598,2023,,,
3506,3506,Toyota,RAV4 Base,2009,78500.0,Gasoline,4-Speed A/T,Silver,–,False,Yes,12000,2023,,,
3507,3507,Ford,Expedition Platinum,2018,48619.0,Gasoline,10-Speed A/T,Gray,White,False,Yes,51499,2023,,,
3508,3508,Jeep,Wrangler Unlimited 4xe Sahara,2021,51105.0,Hybrid,8-Speed Automatic,Black Clearcoat,Black,False,Yes,42700,2023,,,
3509,3509,Ford,F-150 XLT,2016,25880.0,E85 Flex Fuel,6-Speed A/T,Red,Gray,False,Yes,25500,2023,,,
3510,3510,Tesla,Model S Plaid,2021,20100.0,No,A/T,Red,Black,False,Yes,69995,2023,,,
3511,3511,Toyota,Tacoma SR5,2018,25083.0,Gasoline,6-Speed Automatic,Red,Gray,True,Yes,34955,2023,,,
3512,3512,Audi,TT Roadster quattro,2002,69300.0,Gasoline,6-Speed M/T,Gray,Black,True,Yes,9995,2023,,,
3513,3513,Toyota,Highlander Hybrid Limited Platinum,2019,46000.0,Hybrid,CVT Transmission,Silver,Black,False,Yes,40000,2023,,,
3514,3514,Jeep,Liberty Sport,2008,141485.0,Gasoline,A/T,Black,Gray,True,Yes,6500,2023,,,
3515,3515,Toyota,Sequoia Limited,2018,63990.0,Gasoline,6-Speed A/T,White,Gray,True,Yes,48000,2023,,,
3516,3516,Ford,Transit-350 Base,2020,19400.0,Gasoline,A/T,White,Black,False,Yes,58000,2023,,,
3517,3517,Subaru,BRZ Limited,2013,129858.0,Gasoline,6-Speed A/T,Silver,Black,True,Yes,13490,2023,,,
3518,3518,Volvo,XC60 3.2,2012,102000.0,Gasoline,6-Speed A/T,Blue,Beige,False,Yes,10800,2023,,,
3519,3519,Subaru,Impreza WRX Sti Special Edition,2010,8700.0,Gasoline,6-Speed M/T,Gray,Black,False,Yes,39900,2023,,,
3520,3520,Chevrolet,Bolt EV LT,2018,49279.0,No,1-Speed A/T,Red,Gray,False,Yes,17500,2023,,,
3521,3521,Chevrolet,Monte Carlo Supercharged SS,2004,148800.0,Gasoline,A/T,Red,Black,False,Yes,6500,2023,,,
3522,3522,Cadillac,Escalade Platinum Edition,2012,160249.0,E85 Flex Fuel,A/T,Black,Black,False,Yes,12900,2023,,,
3523,3523,Chrysler,300M Base,2004,45000.0,Gasoline,A/T,Gray,Gray,False,Yes,6000,2023,,,
3524,3524,Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000.0,Diesel,6-Speed A/T,White,Gray,False,Yes,19500,2023,,,
3525,3525,Mercedes-Benz,AMG C 63 S,2017,46000.0,Gasoline,7-Speed A/T,Gray,Black,False,Yes,56000,2023,,,
3526,3526,Ferrari,488 Spider Base,2019,13900.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,False,Yes,315000,2023,,,
3527,3527,Acura,TLX V6 Tech,2015,38000.0,Gasoline,9-Speed A/T,White,Black,False,Yes,21900,2023,,,
3528,3528,Chevrolet,Corvette Z06,2006,42000.0,Gasoline,6-Speed M/T,Orange,Black,False,Yes,42000,2023,,,
3529,3529,Lexus,NX 350h Premium,2024,300.0,Hybrid,A/T,Black,Black,False,Yes,50999,2023,,,
3530,3530,Mercedes-Benz,SLK-Class SLK 350,2008,120800.0,Gasoline,7-Speed A/T,Red,Beige,False,Yes,13900,2023,,,
3531,3531,Jeep,Wrangler Unlimited Sahara,2020,76313.0,Gasoline,8-Speed Automatic,Hellayella Clearcoat,Black,False,Yes,35234,2023,,,
3532,3532,Chevrolet,Silverado 1500 LT,2012,104000.0,E85 Flex Fuel,6-Speed A/T,Blue,Gray,True,Yes,16500,2023,,,
3533,3533,Lexus,GX 460 Base,2010,97097.0,Gasoline,A/T,Red,Beige,True,Yes,22000,2023,,,
3534,3534,Jeep,Wrangler Unlimited X,2008,136731.0,Gasoline,A/T,Yellow,Gray,False,Yes,15900,2023,,,
3535,3535,RAM,1500 Tradesman/Express,2017,40200.0,Gasoline,A/T,Blue,Gray,True,Yes,24000,2023,,,
3536,3536,Ford,Explorer ST,2021,39105.0,Gasoline,10-Speed Automatic,Black,–,False,Yes,44605,2023,,,
3537,3537,Mercedes-Benz,G 550 4x4 Squared Base,2017,23567.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,True,Yes,215000,2023,,,
3538,3538,BMW,M4 Competition,2021,12500.0,Gasoline,8-Speed A/T,Gray,Blue,True,Yes,90000,2023,,,
3539,3539,Chevrolet,Colorado ZR2,2019,38900.0,Gasoline,8-Speed A/T,White,Black,False,Yes,34700,2023,,,
